MonthsActive,AvgOrderValue,NumOrdersLastQuarter,Region,NextMonthSpend
56,30.29,4,North,97.83
40,71.55,5,West,121.9
57,62.71,5,South,117.62
21,31.95,3,South,76.73
19,49.58,5,East,112.05
20,50.72,7,East,118.07
22,58.72,4,West,87.29
41,35.42,4,East,96.31
28,31.77,4,West,76.73
45,67.21,6,South,119.77
25,29.56,7,West,117.21
19,49.75,3,West,85.26
12,47.92,7,North,113.35
34,51.97,6,East,122.92
54,60.41,7,North,167.59
52,103.49,8,South,177.32
16,28.8,2,East,60.31
29,77.53,4,South,153.2
43,19.99,9,North,123.1
37,95.34,2,South,132.92
5,24.12,5,North,72.19
36,144.68,6,West,190.21
3,46.72,8,West,107.81
7,91.48,6,West,138.48
40,84.24,7,South,121.51
7,45.85,3,East,76.13
21,47.28,6,West,103.81
36,39.06,4,North,86.78
40,74.81,2,East,93.92
27,46.09,6,East,123.88
6,39.35,3,North,83.23
48,67.69,8,South,134.16
57,38.13,5,West,85.47
54,47.87,4,West,98.24
45,56.99,2,North,113.57
25,42.23,6,West,108.28
53,44.85,4,West,93.16
30,100.89,6,South,164.42
9,50.32,3,North,107.23
52,47.28,7,South,130.36
20,50.9,2,South,87.22
57,65.48,4,East,117.35
23,36.11,3,North,110.44
53,64.77,5,South,106.93
33,60.48,5,North,120.92
29,26.7,6,North,112.29
18,111.91,7,South,177.58
51,97.94,4,South,132.89
4,39.64,5,West,79.74
29,34.85,4,North,97.61
23,59.81,5,South,108.58
33,30.87,2,West,65.53
16,94.23,2,West,124.89
40,45.27,3,South,101.49
24,104.45,2,East,155.6
12,39.26,3,North,92.61
12,52.2,2,West,68.18
42,90.64,8,West,152.12
16,47.98,3,South,82.71
19,60.88,4,North,104.87
38,84.53,6,North,143.8
20,43.71,5,North,82.34
24,32.96,8,North,116.42
15,30.46,7,South,80.6
21,68.95,3,South,109.74
42,63.78,5,North,126.85
33,83.48,7,East,168.98
60,48.93,4,South,104.82
47,30.81,7,North,75.94
2,21.3,4,South,42.37
23,171.95,4,North,218.11
18,67.41,3,West,92.19
36,57.67,6,South,112.13
16,61.04,6,East,99.59
58,30.8,6,East,101.91
18,39.73,5,North,100.1
32,109.65,3,East,138.52
8,71.05,6,North,118.15
55,40.23,4,East,92.18
55,33.42,6,North,137.27
48,44.42,3,South,81.7
22,48.13,3,South,98.16
4,123.92,6,North,188.37
43,50.64,7,North,124.9
26,33.93,4,South,85.64
60,53.33,9,South,117.27
42,60.69,8,East,108.69
33,32.71,5,West,84.2
60,64.13,6,North,137.65
49,88.55,8,South,148.2
28,57.71,4,North,134.32
2,39.69,11,East,122.78
6,44.19,4,West,48.99
27,28.12,6,North,98.57
34,51.75,4,East,106.12
2,61.83,7,East,121.31
8,38.14,4,South,79.15
43,118.61,6,East,180.4
46,74.96,2,West,112.92
2,26.65,4,East,45.94
31,26.87,7,West,88.04
5,36.83,5,North,81.98
44,102.44,4,South,164.45
51,77.97,4,North,143.52
53,104.53,2,North,155.6
36,54.82,9,West,134.97
38,50.21,7,West,109.31
56,33.15,5,South,77.82
37,62.79,6,South,121.43
27,50.48,2,East,97.02
46,49.71,7,East,145.44
36,104.29,5,South,168.87
51,51.91,6,South,101.33
32,92.98,6,North,171.41
53,28.93,5,South,95.41
3,160.01,2,North,168.83
3,47.03,4,North,88.63
6,72.45,5,East,111.47
34,77.21,2,East,100.23
43,44.75,4,North,103.48
13,75.76,5,West,111.24
10,77.35,4,South,121.25
52,41.05,2,North,89.21
46,41.24,5,East,93.57
39,55.6,5,West,98.25
30,52.13,7,East,138.39
26,95.32,4,East,152.78
2,72.32,3,South,77.69
12,53.08,10,South,128.56
54,69.58,1,North,103.79
21,24.08,4,South,53.71
43,42.69,4,West,84.42
43,61.26,3,North,135.96
19,85.3,7,North,164.35
13,59.14,4,North,107.58
42,97.84,5,East,163.29
6,77.26,5,West,117.16
30,44.91,5,North,110.05
54,51.62,1,North,111.21
43,64.29,2,West,80.66
46,45.63,3,West,99.41
5,100.74,3,East,134.56
12,35.04,3,East,76.09
17,61.96,2,South,87.09
18,73.27,5,North,111.44
12,48.16,2,East,69.77
59,44.01,4,East,97.59
10,52.96,2,West,64.46
43,75.55,4,South,110.34
36,44.7,9,East,132.04
37,35.6,10,West,100.45
13,86.51,3,North,130.43
19,64.05,2,North,96.82
37,81.71,6,South,124.88
18,73.98,5,East,141.04
42,130.58,6,South,169.02
3,85.28,5,East,97.84
5,40.87,6,South,108.81
44,65.9,1,East,91.8
38,43.68,3,West,69.33
3,45.53,4,West,81.79
54,31.03,4,North,88.07
1,48.69,2,East,66.51
58,67.9,4,East,117.29
44,53.18,6,West,113.12
60,35.17,10,East,130.98
57,29.69,6,South,108.59
19,127.07,1,South,160.67
46,62.18,6,West,117.0
13,39.27,4,North,111.0
29,65.67,6,East,142.11
15,131.06,6,East,174.41
30,69.98,8,West,146.54
53,17.91,2,North,105.18
27,157.74,3,South,183.42
6,26.06,4,East,68.14
20,50.28,8,South,89.66
48,34.7,6,South,101.08
32,40.61,6,South,110.09
34,61.18,5,East,122.43
26,23.85,7,South,98.17
18,52.66,11,North,164.09
36,86.4,2,South,109.7
38,38.97,6,South,89.33
54,31.31,4,South,89.69
38,51.64,9,East,141.46
60,47.69,6,North,117.22
50,43.03,3,South,89.74
5,33.94,3,East,64.96
24,67.2,7,East,148.03
24,69.28,8,South,147.64
1,35.65,7,West,84.51
11,37.68,4,East,74.7
46,57.66,8,South,116.58
22,37.11,5,South,99.43
9,58.64,6,South,137.99
18,98.22,4,East,143.7
17,53.31,3,West,70.75
11,33.6,5,North,115.11
7,63.87,7,South,133.33
46,50.85,5,East,127.14
50,51.42,6,South,107.97
30,66.03,3,South,102.21
37,71.98,5,North,133.0
56,55.38,4,South,97.37
51,53.29,1,West,80.4
2,124.64,5,East,156.54
58,88.25,4,South,133.5
5,76.2,4,South,111.18
2,57.54,3,South,77.71
25,36.51,5,East,80.89
45,85.71,7,North,150.76
5,57.84,8,North,128.26
18,43.34,1,North,86.15
16,49.54,3,East,72.25
24,37.1,3,East,82.99
60,83.34,6,East,150.9
20,71.75,7,North,157.67
13,58.71,5,North,123.46
8,53.67,2,East,92.76
12,41.58,6,West,95.48
8,23.29,4,South,41.29
35,31.03,3,South,72.47
26,40.57,3,North,106.44
30,38.2,2,North,78.63
50,61.3,5,East,127.47
35,75.54,6,North,128.08
10,51.86,1,East,92.06
23,95.93,2,South,128.38
19,39.92,2,West,53.94
50,51.72,8,South,112.11
19,53.5,2,North,103.79
9,84.51,9,North,157.68
45,56.96,4,East,131.08
26,57.59,4,South,100.9
6,28.16,6,East,83.77
42,38.09,4,East,111.56
13,84.64,10,South,161.66
53,23.8,5,South,75.18
50,93.43,4,North,146.55
23,66.68,7,North,158.33
34,40.49,5,South,114.87
35,39.14,3,West,68.98
40,116.56,5,East,161.41
5,96.02,4,East,122.89
20,52.05,10,South,136.1
11,57.62,5,North,137.61
42,42.16,5,South,107.91
5,57.62,5,North,112.99
32,41.7,4,North,108.74
44,52.91,6,East,124.55
57,112.63,4,North,149.71
18,52.55,2,West,82.6
1,35.9,4,North,111.32
44,31.61,4,South,73.69
1,57.45,7,West,71.28
4,40.27,2,South,81.21
60,60.26,5,North,122.37
52,28.57,4,West,75.78
43,71.96,8,North,166.76
51,35.73,3,West,85.18
5,55.62,4,South,107.5
6,47.69,3,North,97.84
19,108.57,6,South,163.97
2,58.47,3,South,95.1
54,118.89,4,North,157.89
4,68.33,9,North,164.04
33,96.56,5,East,110.21
52,50.22,2,East,92.46
45,62.69,3,West,101.82
15,88.9,3,West,122.87
29,78.41,7,East,114.56
33,67.52,7,North,131.21
47,47.89,3,North,113.33
26,51.24,5,East,128.24
18,86.06,5,South,126.73
48,93.54,6,East,148.54
54,43.07,6,East,104.23
30,40.55,10,East,143.81
2,38.03,3,North,97.74
31,76.09,4,North,136.58
54,37.65,3,South,84.91
60,75.72,3,North,124.09
25,67.92,2,East,107.05
10,43.9,5,West,87.72
35,102.06,4,North,171.12
50,30.42,4,North,86.27
57,106.04,6,West,165.36
4,62.03,7,West,93.94
18,23.82,4,North,56.83
29,103.21,4,North,173.5
6,80.55,7,North,149.03
54,46.0,1,North,111.74
7,37.12,6,South,72.21
40,29.15,1,West,67.69
56,143.48,5,South,184.21
42,37.74,2,North,104.59
46,32.94,3,North,94.16
16,60.77,7,East,121.2
50,28.36,4,East,73.56
26,36.87,3,East,90.65
4,81.29,7,South,129.11
22,65.74,5,North,125.7
21,46.78,2,East,99.1
32,55.0,4,East,115.77
16,45.74,7,West,78.65
28,53.26,5,North,114.36
26,40.26,4,South,95.95
20,43.29,4,South,81.55
42,42.77,2,East,71.58
19,40.84,3,East,68.96
46,82.89,4,East,118.85
16,74.3,3,South,113.89
52,37.6,4,East,88.19
22,33.86,2,East,55.07
3,51.27,9,North,117.47
9,129.3,5,South,157.84
49,36.19,3,South,84.77
53,51.19,5,North,105.96
13,56.57,5,South,78.59
37,52.28,6,North,129.17
35,45.45,4,North,112.7
9,86.66,3,West,124.1
28,65.48,5,South,132.03
42,76.58,5,West,114.03
59,69.11,5,West,124.43
51,78.07,2,East,124.66
6,102.9,1,South,102.02
15,92.98,7,West,144.24
27,138.37,4,West,168.92
10,88.85,7,North,153.94
35,41.77,4,North,101.18
1,76.63,4,South,121.05
7,72.54,7,West,130.01
3,117.7,6,North,181.63
18,37.08,6,South,110.09
46,68.25,7,South,124.77
11,41.58,3,East,76.59
60,67.02,5,East,130.95
17,50.1,8,East,110.49
3,66.14,6,North,137.54
21,31.06,4,East,76.52
45,74.99,6,North,123.83
7,59.29,4,South,87.52
5,58.03,5,West,86.09
51,119.12,4,South,165.14
36,46.85,2,South,53.44
21,62.61,3,East,108.36
46,56.83,6,South,118.76
51,59.1,7,East,148.31
22,132.78,3,East,164.95
34,56.01,5,East,117.76
1,43.51,4,South,70.82
19,115.4,6,North,179.95
36,48.28,8,East,117.76
12,28.73,6,North,124.97
60,40.6,4,West,80.71
59,33.16,3,West,71.63
16,26.58,6,South,95.42
24,47.22,8,South,111.95
12,53.09,3,North,120.32
31,87.55,3,West,125.52
8,70.23,3,North,118.49
24,68.96,3,South,111.01
34,38.2,3,South,83.81
37,77.79,3,South,114.9
36,95.25,3,West,139.34
14,63.93,8,North,123.09
48,64.65,7,South,140.86
42,32.92,8,East,117.61
46,83.24,3,North,163.48
29,111.31,4,North,180.52
54,62.13,4,West,91.91
24,43.05,3,North,105.37
49,51.17,6,North,147.49
13,46.15,3,North,94.14
15,47.27,8,East,110.13
32,70.75,8,North,169.04
34,61.06,6,West,115.74
45,81.58,7,South,138.39
18,63.33,7,East,112.19
53,38.64,7,East,118.08
20,44.69,9,East,107.91
33,43.59,5,West,104.98
56,50.67,4,West,99.04
33,111.93,6,East,159.16
41,119.34,5,North,196.58
55,76.3,6,North,147.3
59,57.25,5,East,107.31
30,31.67,4,East,71.39
26,59.62,8,West,113.97
12,39.81,4,North,98.4
33,104.82,8,East,174.15
56,28.72,4,South,78.04
30,63.68,5,North,128.23
21,38.49,4,South,110.79
7,54.39,8,North,142.62
24,71.27,6,North,166.8
15,82.17,6,East,131.91
59,53.29,7,South,129.82
32,74.03,2,East,105.71
9,41.89,4,East,56.41
5,60.23,5,West,80.52
52,81.52,9,North,191.2
56,62.35,6,North,141.43
46,44.18,2,East,101.54
8,48.83,5,East,81.32
6,81.96,6,North,139.93
12,35.28,3,South,67.86
46,37.42,4,South,62.8
46,69.45,5,South,139.61
51,45.8,8,West,122.56
6,30.53,8,West,79.48
10,93.72,7,East,166.48
55,35.17,4,North,82.57
56,50.41,9,South,130.07
44,42.61,4,West,85.33
7,48.47,4,South,78.97
5,38.33,3,South,82.34
4,72.65,4,North,118.49
42,57.07,4,North,106.99
51,80.92,3,South,124.17
38,42.79,6,East,101.24
16,128.15,6,North,186.22
46,25.49,1,North,83.46
4,28.96,3,South,48.24
50,110.08,4,North,171.18
54,66.0,5,West,107.97
44,62.59,2,South,100.55
53,64.88,12,South,165.86
36,68.61,3,West,128.28
29,61.55,4,East,123.17
20,37.1,4,East,106.11
56,75.74,7,South,138.33
42,71.11,8,South,131.77
12,96.68,4,West,116.81
58,110.58,3,South,154.66
4,62.31,5,North,139.26
36,33.41,4,North,98.35
12,110.94,9,West,188.26
40,36.33,6,East,85.16
25,62.5,6,East,131.98
27,49.27,4,East,101.2
41,45.96,2,North,94.06
46,74.12,3,East,118.4
23,60.21,5,West,101.41
60,67.04,7,North,149.12
30,39.4,3,North,100.45
10,50.93,7,West,109.54
1,40.13,4,West,66.56
13,50.42,6,East,108.09
42,52.07,5,North,123.48
33,114.17,5,East,163.28
21,49.22,4,North,102.44
29,23.33,4,East,78.96
51,95.4,5,North,143.2
35,65.35,4,North,118.86
4,51.81,9,West,90.77
3,45.84,4,South,70.72
29,37.38,4,North,104.19
25,118.54,9,South,176.62
52,55.74,4,East,105.58
35,27.25,8,North,120.53
46,62.25,2,North,115.0
36,88.45,7,East,159.69
21,58.12,8,West,106.55
40,38.07,4,South,92.35
38,36.73,4,West,79.61
44,37.83,3,South,100.73
12,100.35,4,West,129.18
39,53.06,8,South,132.94
18,27.9,2,South,58.64
48,63.67,8,North,145.76
48,57.77,3,South,90.12
38,45.62,4,West,53.1
57,36.3,3,South,68.03
33,35.67,2,East,91.07
2,84.32,7,West,123.78
37,60.28,3,East,117.82
47,66.12,7,South,147.62
7,60.21,6,West,92.87
7,62.24,7,North,139.21
17,45.27,3,North,79.6
51,50.28,6,East,103.76
32,87.0,3,North,141.19
59,96.14,4,East,147.57
53,33.49,7,North,119.69
34,50.23,4,North,135.48
41,76.38,6,East,157.2
20,115.91,2,West,141.27
6,111.36,3,South,132.83
24,39.71,4,North,120.1
36,90.92,5,South,134.71
11,55.89,6,North,125.36
14,82.91,3,East,100.42
1,74.84,4,North,119.76
45,32.93,4,North,126.03
54,68.03,5,East,139.87
50,81.64,7,North,163.42
23,54.16,2,North,113.74
36,49.48,7,East,101.21
58,29.12,3,South,81.92
36,71.77,3,South,113.88
18,59.35,6,North,144.3
21,37.76,5,East,101.83
44,47.93,5,East,93.85
27,58.08,4,North,140.22
51,43.66,4,North,105.39
52,54.66,4,South,124.86
3,27.11,6,North,86.04
44,93.67,4,West,121.43
23,54.95,7,West,101.21
32,35.17,3,South,61.13
16,20.41,5,East,85.65
23,82.41,4,South,121.26
20,68.25,1,West,97.94
4,59.4,4,North,95.51
47,77.13,5,West,129.97
9,77.04,4,South,108.17
23,59.01,5,South,111.02
12,49.32,6,East,112.59
10,46.21,2,North,100.0
23,64.61,4,West,112.22
56,95.47,2,South,145.72
57,52.4,5,East,91.91
23,98.55,4,South,129.52
31,63.39,4,West,98.79
60,63.58,5,North,138.64
15,142.89,7,North,189.58
57,105.75,8,West,154.63
7,106.85,5,West,141.06
14,39.68,5,East,85.95
21,131.22,3,North,156.28
3,52.83,7,North,121.76
49,49.85,5,West,96.18
52,23.02,6,South,70.31
24,62.21,4,West,105.79
51,35.4,4,South,49.76
47,64.28,6,South,112.38
49,34.31,8,East,134.47
49,112.07,8,South,189.02
35,68.08,6,West,120.36
7,135.9,3,North,176.64
56,36.26,8,North,108.75
37,101.46,5,North,184.38
55,26.55,4,West,73.73
58,59.34,4,East,111.99
12,42.41,7,North,116.2
25,45.64,7,West,107.63
12,44.41,1,West,60.03
4,37.87,6,South,100.11
58,32.99,4,South,88.11
56,45.74,6,North,114.73
56,57.19,6,West,109.48
54,86.96,4,South,146.1
39,61.44,3,West,113.73
32,87.06,7,East,139.11
60,30.23,5,East,93.64
34,45.92,4,North,91.68
39,72.56,8,East,150.58
13,62.63,4,North,107.77
45,38.69,7,North,104.53
50,79.33,5,West,141.47
41,44.15,4,North,121.54
30,40.01,6,South,91.82
12,66.34,7,North,141.7
3,54.73,5,North,104.9
38,44.29,2,North,93.81
41,43.7,11,East,149.62
47,35.59,2,South,77.65
58,46.6,6,North,122.13
30,84.78,5,South,164.03
50,60.21,4,South,106.93
43,80.11,2,East,116.65
17,67.12,6,North,112.56
51,42.74,8,North,158.4
4,28.23,3,West,37.21
36,37.68,5,South,108.9
57,41.74,6,South,90.73
40,40.47,6,West,95.69
57,80.83,8,East,162.78
4,80.5,4,West,133.4
32,132.26,5,West,162.98
47,40.23,6,South,119.49
39,103.44,3,East,137.14
53,103.18,9,North,195.28
28,49.75,9,South,114.88
41,65.98,4,South,114.92
26,89.68,9,North,186.04
53,53.33,6,South,123.7
8,51.7,5,West,97.8
16,42.48,3,North,93.36
6,21.24,4,East,57.93
43,56.16,9,East,151.74
14,41.1,5,East,111.33
20,35.51,5,North,88.8
51,64.64,3,North,118.94
22,30.55,6,South,84.29
9,75.37,5,North,133.93
2,66.25,6,North,114.92
14,46.52,2,North,92.49
55,53.23,5,South,119.02
33,33.92,6,South,75.22
60,73.71,7,South,130.55
13,58.85,5,North,118.82
22,60.63,3,East,95.15
10,66.74,4,South,107.57
24,42.23,7,South,96.26
34,29.74,6,West,91.61
49,80.07,7,South,142.73
23,71.92,5,North,128.53
47,44.07,6,West,83.98
38,64.31,3,East,114.49
18,90.3,4,North,167.92
55,86.1,6,East,156.79
27,43.56,7,North,134.01
10,30.1,6,West,71.48
58,32.24,5,West,83.42
55,48.2,8,West,103.78
3,98.0,5,West,116.06
55,40.8,4,East,101.48
57,43.01,7,North,111.48
50,42.66,5,North,110.43
16,44.14,7,East,99.59
38,54.35,2,North,102.42
33,32.72,3,South,65.38
38,84.25,8,South,129.39
37,51.53,4,South,104.69
39,147.18,2,South,173.53
31,34.14,7,North,126.54
42,103.13,3,East,163.24
32,95.25,2,West,127.42
1,46.31,4,West,81.34
3,46.62,6,North,115.07
58,37.77,7,West,121.28
55,37.94,5,North,98.51
36,54.58,7,North,131.85
11,55.05,2,North,88.76
47,28.76,3,North,88.76
9,136.65,3,East,154.86
23,49.21,4,North,99.68
20,56.05,5,South,99.8
1,42.5,4,South,62.07
49,49.07,5,East,99.44
31,47.32,6,North,101.94
19,54.53,10,North,173.85
31,54.28,1,North,89.27
1,75.34,7,East,138.13
27,59.79,7,North,152.35
32,72.36,7,West,132.58
21,54.38,8,West,107.33
50,59.89,6,South,132.03
15,49.57,5,South,107.84
9,81.55,7,North,157.97
32,62.12,4,East,124.91
54,51.25,4,West,100.37
23,50.64,2,North,108.65
3,52.26,4,North,109.79
59,55.27,8,North,134.51
27,53.38,7,South,118.33
11,43.66,2,South,53.79
37,74.14,8,North,176.69
20,76.04,3,West,112.84
57,111.45,5,West,139.26
18,42.89,5,South,65.38
34,71.28,2,West,101.77
33,25.44,5,North,94.99
15,76.07,5,North,129.49
30,30.49,5,East,95.35
7,36.83,7,West,97.46
39,62.36,4,South,124.07
46,42.58,3,West,97.74
58,40.31,6,West,97.13
20,44.97,4,East,116.13
18,73.1,4,West,104.01
33,37.59,4,West,85.95
42,53.43,5,North,128.16
60,46.92,4,East,109.68
2,75.79,6,East,107.7
15,76.64,5,South,131.0
16,26.2,9,North,122.89
16,82.93,4,South,104.62
28,42.76,6,North,120.59
53,60.01,3,West,93.85
2,37.5,3,East,91.34
49,63.34,6,East,132.12
38,151.49,2,North,188.27
37,57.45,3,North,107.99
41,45.42,7,East,128.5
7,49.76,4,North,103.21
45,30.34,4,East,87.2
15,97.47,7,North,174.84
31,61.88,5,East,121.21
41,35.89,3,North,110.51
37,36.36,3,East,82.16
20,54.93,4,South,87.73
24,79.27,9,North,165.73
29,34.45,7,South,101.94
3,85.23,3,West,104.85
44,52.63,5,East,114.61
6,37.63,3,West,64.98
28,45.28,3,North,95.94
40,109.88,5,East,145.9
5,31.33,4,East,48.3
60,40.74,8,North,137.58
23,79.92,3,South,90.23
1,59.54,5,East,102.79
40,39.79,4,North,109.76
34,80.31,7,East,155.78
39,81.85,4,South,132.34
46,62.34,5,West,109.43
29,42.74,4,East,80.97
50,45.45,6,North,113.35
23,61.18,4,East,128.88
33,32.31,6,South,100.17
10,92.86,4,North,127.23
38,107.78,4,North,154.02
16,49.68,6,North,142.69
42,62.96,13,West,144.62
49,87.73,4,West,127.05
52,119.37,6,North,189.94
56,101.78,4,North,171.67
8,27.27,3,North,85.5
9,48.12,4,North,106.73
56,66.7,8,West,133.52
23,44.8,4,North,114.15
2,111.4,5,East,184.01
18,104.77,6,North,211.79
51,39.39,5,North,117.11
22,51.16,5,South,98.91
5,40.45,7,West,87.72
44,50.5,4,North,124.03
12,49.89,6,East,94.04
22,79.97,3,South,126.2
1,38.27,7,South,89.49
37,19.17,3,North,60.97
27,28.74,5,South,89.82
53,36.19,3,North,88.55
21,42.0,6,East,118.6
13,58.84,3,East,94.2
10,35.45,3,West,45.38
13,33.63,4,South,69.04
28,37.65,4,West,84.28
6,34.94,4,East,50.93
25,43.74,2,North,103.23
52,43.0,7,North,115.37
47,71.92,2,South,115.11
39,36.75,9,West,133.58
54,47.32,7,East,132.95
47,43.9,7,West,104.05
40,75.46,4,West,128.02
52,51.33,7,South,124.01
8,83.12,2,North,119.02
50,34.43,4,East,126.81
18,53.53,2,South,96.07
44,43.36,3,South,79.9
55,33.43,4,South,86.36
30,53.14,4,West,102.69
6,109.2,4,East,147.71
23,38.82,3,East,86.66
25,51.88,5,West,105.28
57,32.3,4,North,95.17
57,30.46,4,East,89.44
35,39.85,5,North,133.24
58,45.6,5,South,105.54
27,46.42,3,South,91.14
25,49.88,3,South,108.52
51,28.24,11,South,132.03
41,42.5,3,West,77.68
32,66.73,5,East,110.55
28,31.71,5,West,64.88
43,47.37,6,West,112.57
46,61.38,5,East,153.23
30,39.93,3,North,96.57
2,62.59,5,South,67.0
7,29.71,3,West,70.71
9,77.9,4,East,120.58
28,63.2,5,North,128.99
37,55.83,6,North,115.73
49,85.62,3,South,140.66
14,47.86,5,East,100.48
48,42.64,6,North,131.26
40,94.54,2,South,126.9
4,114.01,2,South,150.97
22,41.37,6,East,108.71
19,52.17,6,West,95.07
54,82.93,5,West,135.75
56,52.92,4,South,102.43
50,69.26,5,North,123.06
32,74.6,3,South,103.99
30,43.6,4,South,93.67
19,64.57,4,South,124.38
47,54.46,2,North,99.21
6,33.56,5,North,103.0
17,36.75,6,West,85.86
9,42.06,7,West,109.87
30,79.15,11,East,195.56
18,80.2,6,South,135.56
12,73.7,5,East,114.07
23,65.11,7,West,116.95
52,64.4,6,North,151.38
34,61.01,2,East,90.49
50,64.27,5,West,91.96
55,66.03,3,South,121.95
55,31.13,5,North,92.36
22,39.8,7,West,84.73
53,36.18,4,East,81.76
55,85.02,5,West,128.68
58,105.81,5,North,155.03
22,22.93,6,South,71.04
14,102.1,5,North,161.5
36,56.53,4,East,103.22
56,81.87,8,North,171.79
55,66.86,7,West,134.18
35,97.14,4,South,133.89
9,59.38,3,West,82.14
26,31.65,3,West,81.02
43,52.34,3,North,124.17
34,67.11,14,West,139.95
21,50.08,3,West,67.53
21,71.03,5,North,138.53
4,53.18,6,East,102.81
18,43.03,6,East,101.11
41,35.36,6,South,92.85
15,46.68,5,North,99.78
60,59.25,4,North,140.08
5,24.93,6,East,65.37
36,39.96,6,North,115.38
30,24.57,7,South,92.6
50,42.66,4,East,107.5
54,88.14,6,South,153.95
33,33.97,6,West,91.13
38,72.33,3,West,104.74
42,170.64,3,East,194.67
32,97.65,8,South,180.19
12,57.59,6,North,101.54
26,76.97,7,North,143.74
15,31.57,3,East,84.49
28,29.1,8,West,86.7
37,55.23,4,South,110.98
13,64.04,5,East,129.73
15,84.59,3,East,135.72
50,43.49,9,North,129.67
23,58.99,3,North,110.16
12,58.19,6,East,100.68
43,51.8,3,East,100.98
43,53.04,5,West,122.04
50,38.79,3,North,97.78
46,61.06,10,West,139.48
60,59.03,4,South,108.3
35,45.79,5,East,104.38
18,71.26,3,East,119.29
52,82.36,1,West,86.44
16,71.59,5,North,134.16
18,35.98,5,East,100.29
50,56.82,4,East,121.91
53,37.92,5,South,111.57
21,56.75,5,East,104.17
44,37.98,5,North,97.79
56,91.0,3,North,139.64
48,74.69,8,West,149.13
1,86.59,7,West,109.17
40,83.15,7,West,143.97
11,49.0,6,South,102.26
51,46.05,6,East,105.09
5,109.58,7,North,178.89
60,51.11,10,North,134.44
11,31.76,6,East,105.13
26,81.69,4,North,149.35
15,57.83,2,North,98.54
49,99.72,8,West,146.7
24,60.17,6,West,114.27
45,54.16,5,East,120.26
5,100.53,4,West,117.21
28,29.51,2,North,59.9
55,43.2,5,North,103.3
56,38.28,3,North,127.01
13,22.69,8,South,94.05
24,77.42,5,West,120.63
25,43.69,6,West,130.43
34,78.43,9,North,180.26
33,63.79,3,North,141.22
7,69.61,4,East,111.95
46,45.51,9,South,135.54
14,40.22,6,East,101.3
19,56.59,4,North,105.93
51,78.86,5,West,123.77
42,53.51,5,South,108.99
24,41.23,5,North,110.53
55,33.8,6,East,92.7
24,59.24,9,West,128.49
34,43.74,5,South,93.87
15,53.05,4,North,103.15
11,49.62,3,North,113.27
30,45.71,7,South,115.93
34,61.41,5,West,93.77
49,68.16,5,West,98.93
24,119.83,3,East,155.58
54,73.94,2,South,96.81
37,103.28,5,South,149.38
5,39.35,2,South,84.91
45,28.78,7,East,93.59
35,54.28,7,North,123.18
24,76.95,5,East,138.01
29,72.27,6,North,136.09
19,88.64,6,North,133.58
37,19.79,9,North,112.63
35,90.12,7,South,133.25
27,62.44,3,South,92.76
18,29.44,6,East,96.49
24,72.92,7,North,135.15
30,58.43,9,North,162.64
29,63.59,7,South,126.34
19,81.42,5,West,143.03
35,64.85,4,East,117.65
14,30.29,5,East,82.28
31,51.56,3,South,94.98
8,28.59,5,North,94.34
29,70.78,6,East,151.13
48,95.51,3,North,136.55
50,33.23,4,West,78.97
42,41.74,2,North,93.43
45,38.36,2,East,95.46
4,45.53,6,South,93.55
21,64.39,5,East,109.86
40,45.73,7,North,128.73
49,70.88,7,North,132.41
35,83.61,4,North,162.53
52,84.83,5,North,143.56
17,34.91,5,East,76.16
10,95.05,5,East,148.82
6,98.14,6,North,161.42
35,101.6,6,South,180.51
40,51.26,4,North,117.36
18,40.42,4,West,86.97
48,36.83,5,East,103.79
45,35.14,6,North,107.15
22,54.85,4,South,99.22
15,76.64,7,South,147.19
45,92.08,7,East,150.11
41,44.96,4,East,100.02
11,53.76,1,North,62.26
16,52.37,9,North,147.2
30,42.35,3,East,98.95
31,73.28,2,South,125.78
10,63.13,8,North,141.91
57,57.79,8,South,117.91
24,63.01,3,North,121.47
23,69.84,2,North,151.6
4,69.56,3,West,72.72
53,39.04,10,North,141.22
15,78.14,2,South,84.55
60,60.47,5,West,125.36
30,45.89,4,East,96.51
53,59.96,4,West,112.17
11,62.66,11,North,138.47
10,84.16,3,South,109.21
49,35.93,5,North,81.25
50,92.76,3,North,137.27
33,55.11,4,West,105.14
2,44.59,6,East,79.21
